production_id,date,year,month,month_name,quarter,category,planned_qty,actual_qty,wastage_qty,net_produced_qty,raw_milk_used_l,production_efficiency_pct,wastage_rate_pct,shift,batch_number,day_of_week,financial_year,efficiency_band,data_quality_flag
PR000153,2023-04-26,2023,4,April,Q2,Butter,117,113,3,110,2486.0,96.58,2.65,Morning,BATCH-20230426-BUT,Wednesday,FY2023-24,Good (95-100%),OK
PR000154,2023-04-26,2023,4,April,Q2,Cream,71,64,1,63,384.0,90.14,1.56,Evening,BATCH-20230426-CRE,Wednesday,FY2023-24,Fair (90-95%),OK
PR000155,2023-04-27,2023,4,April,Q2,Milk Bulk,958,927,34,893,973.4,96.76,3.67,Morning,BATCH-20230427-MIL,Thursday,FY2023-24,Good (95-100%),OK
PR000156,2023-04-27,2023,4,April,Q2,Milk Packet,1834,1744,33,1711,1883.5,95.09,1.89,Morning,BATCH-20230427-MIL,Thursday,FY2023-24,Good (95-100%),OK
PR000157,2023-04-27,2023,4,April,Q2,Paneer,123,117,1,116,994.5,95.12,0.85,Morning,BATCH-20230427-PAN,Thursday,FY2023-24,Good (95-100%),OK
PR000158,2023-04-27,2023,4,April,Q2,Curd,403,388,6,382,426.8,96.28,1.55,Evening,BATCH-20230427-CUR,Thursday,FY2023-24,Good (95-100%),OK
PR000159,2023-04-27,2023,4,April,Q2,Ghee,70,66,1,65,1320.0,94.29,1.52,Evening,BATCH-20230427-GHE,Thursday,FY2023-24,Fair (90-95%),OK
PR000160,2023-04-27,2023,4,April,Q2,Butter,102,90,3,87,1980.0,88.24,3.33,Morning,BATCH-20230427-BUT,Thursday,FY2023-24,Poor (85-90%),OK
PR000161,2023-04-27,2023,4,April,Q2,Cream,60,59,1,58,354.0,98.33,1.69,Morning,BATCH-20230427-CRE,Thursday,FY2023-24,Good (95-100%),OK
PR000162,2023-04-28,2023,4,April,Q2,Milk Bulk,1124,1098,18,1080,1152.9,97.69,1.64,Evening,BATCH-20230428-MIL,Friday,FY2023-24,Good (95-100%),OK
PR000163,2023-04-28,2023,4,April,Q2,Milk Packet,1776,1639,30,1609,1770.1,92.29,1.83,Morning,BATCH-20230428-MIL,Friday,FY2023-24,Fair (90-95%),OK
PR000164,2023-04-28,2023,4,April,Q2,Paneer,134,126,4,122,1071.0,94.03,3.17,Morning,BATCH-20230428-PAN,Friday,FY2023-24,Fair (90-95%),OK
PR000165,2023-04-28,2023,4,April,Q2,Curd,347,339,9,330,372.9,97.69,2.65,Evening,BATCH-20230428-CUR,Friday,FY2023-24,Good (95-100%),OK
PR000166,2023-04-28,2023,4,April,Q2,Ghee,45,43,1,42,860.0,95.56,2.33,Morning,BATCH-20230428-GHE,Friday,FY2023-24,Good (95-100%),OK
PR000167,2023-04-28,2023,4,April,Q2,Butter,63,60,2,58,1320.0,95.24,3.33,Evening,BATCH-20230428-BUT,Friday,FY2023-24,Good (95-100%),OK
PR000168,2023-04-28,2023,4,April,Q2,Cream,70,61,2,59,366.0,87.14,3.28,Evening,BATCH-20230428-CRE,Friday,FY2023-24,Poor (85-90%),OK
PR000169,2023-04-29,2023,4,April,Q2,Milk Bulk,858,790,22,768,829.5,92.07,2.78,Evening,BATCH-20230429-MIL,Saturday,FY2023-24,Fair (90-95%),OK
PR000170,2023-04-29,2023,4,April,Q2,Milk Packet,2189,1982,53,1929,2140.6,90.54,2.67,Evening,BATCH-20230429-MIL,Saturday,FY2023-24,Fair (90-95%),OK
PR000171,2023-04-29,2023,4,April,Q2,Paneer,105,98,1,97,833.0,93.33,1.02,Morning,BATCH-20230429-PAN,Saturday,FY2023-24,Fair (90-95%),OK
PR000172,2023-04-29,2023,4,April,Q2,Curd,290,262,2,260,288.2,90.34,0.76,Evening,BATCH-20230429-CUR,Saturday,FY2023-24,Fair (90-95%),OK
PR000173,2023-04-29,2023,4,April,Q2,Ghee,61,59,0,59,1180.0,96.72,0.0,Morning,BATCH-20230429-GHE,Saturday,FY2023-24,Good (95-100%),OK
PR000174,2023-04-29,2023,4,April,Q2,Butter,116,103,1,102,2266.0,88.79,0.97,Evening,BATCH-20230429-BUT,Saturday,FY2023-24,Poor (85-90%),OK
PR000175,2023-04-29,2023,4,April,Q2,Cream,71,64,1,63,384.0,90.14,1.56,Morning,BATCH-20230429-CRE,Saturday,FY2023-24,Fair (90-95%),OK
PR000176,2023-05-01,2023,5,May,Q2,Milk Bulk,1223,1209,29,1180,1269.5,98.86,2.4,Evening,BATCH-20230501-MIL,Monday,FY2023-24,Good (95-100%),OK
PR000177,2023-05-01,2023,5,May,Q2,Milk Packet,2086,1960,20,1940,2116.8,93.96,1.02,Morning,BATCH-20230501-MIL,Monday,FY2023-24,Fair (90-95%),OK
PR000178,2023-05-01,2023,5,May,Q2,Paneer,97,85,3,82,722.5,87.63,3.53,Evening,BATCH-20230501-PAN,Monday,FY2023-24,Poor (85-90%),OK
PR000179,2023-05-01,2023,5,May,Q2,Curd,224,206,4,202,226.6,91.96,1.94,Evening,BATCH-20230501-CUR,Monday,FY2023-24,Fair (90-95%),OK
PR000180,2023-05-01,2023,5,May,Q2,Ghee,50,44,1,43,880.0,88.0,2.27,Morning,BATCH-20230501-GHE,Monday,FY2023-24,Poor (85-90%),OK
PR000181,2023-05-01,2023,5,May,Q2,Butter,108,106,1,105,2332.0,98.15,0.94,Morning,BATCH-20230501-BUT,Monday,FY2023-24,Good (95-100%),OK
PR000182,2023-05-01,2023,5,May,Q2,Cream,36,33,1,32,198.0,91.67,3.03,Morning,BATCH-20230501-CRE,Monday,FY2023-24,Fair (90-95%),OK
PR000183,2023-05-02,2023,5,May,Q2,Milk Bulk,1211,1135,38,1097,1191.8,93.72,3.35,Morning,BATCH-20230502-MIL,Tuesday,FY2023-24,Fair (90-95%),OK
PR000184,2023-05-02,2023,5,May,Q2,Milk Packet,2385,2356,41,2315,2544.5,98.78,1.74,Evening,BATCH-20230502-MIL,Tuesday,FY2023-24,Good (95-100%),OK
PR000185,2023-05-02,2023,5,May,Q2,Paneer,114,106,2,104,901.0,92.98,1.89,Evening,BATCH-20230502-PAN,Tuesday,FY2023-24,Fair (90-95%),OK
PR000186,2023-05-02,2023,5,May,Q2,Curd,390,363,6,357,399.3,93.08,1.65,Morning,BATCH-20230502-CUR,Tuesday,FY2023-24,Fair (90-95%),OK
PR000187,2023-05-02,2023,5,May,Q2,Ghee,52,48,1,47,960.0,92.31,2.08,Morning,BATCH-20230502-GHE,Tuesday,FY2023-24,Fair (90-95%),OK
PR000188,2023-05-02,2023,5,May,Q2,Butter,91,81,2,79,1782.0,89.01,2.47,Evening,BATCH-20230502-BUT,Tuesday,FY2023-24,Poor (85-90%),OK
PR000189,2023-05-02,2023,5,May,Q2,Cream,66,64,0,64,384.0,96.97,0.0,Morning,BATCH-20230502-CRE,Tuesday,FY2023-24,Good (95-100%),OK
PR000190,2023-05-03,2023,5,May,Q2,Milk Bulk,1270,1248,44,1204,1310.4,98.27,3.53,Morning,BATCH-20230503-MIL,Wednesday,FY2023-24,Good (95-100%),OK
PR000191,2023-05-03,2023,5,May,Q2,Milk Packet,2020,1931,41,1890,2085.5,95.59,2.12,Morning,BATCH-20230503-MIL,Wednesday,FY2023-24,Good (95-100%),OK
PR000192,2023-05-03,2023,5,May,Q2,Paneer,160,142,1,141,1207.0,88.75,0.7,Evening,BATCH-20230503-PAN,Wednesday,FY2023-24,Poor (85-90%),OK
PR000193,2023-05-03,2023,5,May,Q2,Curd,309,279,10,269,306.9,90.29,3.58,Evening,BATCH-20230503-CUR,Wednesday,FY2023-24,Fair (90-95%),OK
PR000194,2023-05-03,2023,5,May,Q2,Ghee,47,44,1,43,880.0,93.62,2.27,Evening,BATCH-20230503-GHE,Wednesday,FY2023-24,Fair (90-95%),OK
PR000195,2023-05-03,2023,5,May,Q2,Butter,114,110,1,109,2420.0,96.49,0.91,Morning,BATCH-20230503-BUT,Wednesday,FY2023-24,Good (95-100%),OK
PR000196,2023-05-03,2023,5,May,Q2,Cream,60,53,1,52,318.0,88.33,1.89,Evening,BATCH-20230503-CRE,Wednesday,FY2023-24,Poor (85-90%),OK
PR000197,2023-05-04,2023,5,May,Q2,Milk Bulk,928,888,12,876,932.4,95.69,1.35,Morning,BATCH-20230504-MIL,Thursday,FY2023-24,Good (95-100%),OK
PR000198,2023-05-04,2023,5,May,Q2,Milk Packet,1862,1773,32,1741,1914.8,95.22,1.8,Evening,BATCH-20230504-MIL,Thursday,FY2023-24,Good (95-100%),OK
PR000199,2023-05-04,2023,5,May,Q2,Paneer,101,94,1,93,799.0,93.07,1.06,Morning,BATCH-20230504-PAN,Thursday,FY2023-24,Fair (90-95%),OK
PR000200,2023-05-04,2023,5,May,Q2,Curd,283,274,2,272,301.4,96.82,0.73,Evening,BATCH-20230504-CUR,Thursday,FY2023-24,Good (95-100%),OK
PR000201,2023-05-04,2023,5,May,Q2,Ghee,71,66,1,65,1320.0,92.96,1.52,Morning,BATCH-20230504-GHE,Thursday,FY2023-24,Fair (90-95%),OK
PR000202,2023-05-04,2023,5,May,Q2,Butter,69,63,2,61,1386.0,91.3,3.17,Morning,BATCH-20230504-BUT,Thursday,FY2023-24,Fair (90-95%),OK
PR000203,2023-05-04,2023,5,May,Q2,Cream,51,45,0,45,270.0,88.24,0.0,Morning,BATCH-20230504-CRE,Thursday,FY2023-24,Poor (85-90%),OK
PR000204,2023-05-05,2023,5,May,Q2,Milk Bulk,1212,1183,44,1139,1242.2,97.61,3.72,Evening,BATCH-20230505-MIL,Friday,FY2023-24,Good (95-100%),OK
PR000205,2023-05-05,2023,5,May,Q2,Milk Packet,2063,1883,60,1823,2033.6,91.27,3.19,Morning,BATCH-20230505-MIL,Friday,FY2023-24,Fair (90-95%),OK
PR000206,2023-05-05,2023,5,May,Q2,Paneer,121,115,3,112,977.5,95.04,2.61,Evening,BATCH-20230505-PAN,Friday,FY2023-24,Good (95-100%),OK
PR000207,2023-05-05,2023,5,May,Q2,Curd,298,286,6,280,314.6,95.97,2.1,Evening,BATCH-20230505-CUR,Friday,FY2023-24,Good (95-100%),OK
PR000208,2023-05-05,2023,5,May,Q2,Ghee,83,74,2,72,1480.0,89.16,2.7,Evening,BATCH-20230505-GHE,Friday,FY2023-24,Poor (85-90%),OK
PR000209,2023-05-05,2023,5,May,Q2,Butter,129,117,2,115,2574.0,90.7,1.71,Morning,BATCH-20230505-BUT,Friday,FY2023-24,Fair (90-95%),OK
PR000210,2023-05-05,2023,5,May,Q2,Cream,73,71,1,70,426.0,97.26,1.41,Evening,BATCH-20230505-CRE,Friday,FY2023-24,Good (95-100%),OK
PR000211,2023-05-06,2023,5,May,Q2,Milk Bulk,1178,1087,28,1059,1141.4,92.28,2.58,Evening,BATCH-20230506-MIL,Saturday,FY2023-24,Fair (90-95%),OK
PR000212,2023-05-06,2023,5,May,Q2,Milk Packet,2301,2100,49,2051,2268.0,91.26,2.33,Morning,BATCH-20230506-MIL,Saturday,FY2023-24,Fair (90-95%),OK
PR000213,2023-05-06,2023,5,May,Q2,Paneer,127,121,3,118,1028.5,95.28,2.48,Morning,BATCH-20230506-PAN,Saturday,FY2023-24,Good (95-100%),OK
PR000214,2023-05-06,2023,5,May,Q2,Curd,236,212,5,207,233.2,89.83,2.36,Morning,BATCH-20230506-CUR,Saturday,FY2023-24,Poor (85-90%),OK
PR000215,2023-05-06,2023,5,May,Q2,Ghee,75,69,0,69,1380.0,92.0,0.0,Evening,BATCH-20230506-GHE,Saturday,FY2023-24,Fair (90-95%),OK
PR000216,2023-05-06,2023,5,May,Q2,Butter,90,87,2,85,1914.0,96.67,2.3,Evening,BATCH-20230506-BUT,Saturday,FY2023-24,Good (95-100%),OK
PR000217,2023-05-06,2023,5,May,Q2,Cream,51,46,0,46,276.0,90.2,0.0,Evening,BATCH-20230506-CRE,Saturday,FY2023-24,Fair (90-95%),OK
PR000218,2023-05-08,2023,5,May,Q2,Milk Bulk,1123,1023,11,1012,1074.2,91.1,1.08,Morning,BATCH-20230508-MIL,Monday,FY2023-24,Fair (90-95%),OK
PR000219,2023-05-08,2023,5,May,Q2,Milk Packet,1661,1539,54,1485,1662.1,92.66,3.51,Evening,BATCH-20230508-MIL,Monday,FY2023-24,Fair (90-95%),OK
PR000220,2023-05-08,2023,5,May,Q2,Paneer,128,124,4,120,1054.0,96.88,3.23,Evening,BATCH-20230508-PAN,Monday,FY2023-24,Good (95-100%),OK
PR000221,2023-05-08,2023,5,May,Q2,Curd,315,288,7,281,316.8,91.43,2.43,Morning,BATCH-20230508-CUR,Monday,FY2023-24,Fair (90-95%),OK
PR000222,2023-05-08,2023,5,May,Q2,Ghee,63,55,0,55,1100.0,87.3,0.0,Evening,BATCH-20230508-GHE,Monday,FY2023-24,Poor (85-90%),OK
PR000223,2023-05-08,2023,5,May,Q2,Butter,66,65,2,63,1430.0,98.48,3.08,Morning,BATCH-20230508-BUT,Monday,FY2023-24,Good (95-100%),OK
PR000224,2023-05-08,2023,5,May,Q2,Cream,41,38,1,37,228.0,92.68,2.63,Morning,BATCH-20230508-CRE,Monday,FY2023-24,Fair (90-95%),OK
PR000225,2023-05-09,2023,5,May,Q2,Milk Bulk,1152,1063,23,1040,1116.2,92.27,2.16,Morning,BATCH-20230509-MIL,Tuesday,FY2023-24,Fair (90-95%),OK
PR000226,2023-05-09,2023,5,May,Q2,Milk Packet,2212,1947,21,1926,2102.8,88.02,1.08,Morning,BATCH-20230509-MIL,Tuesday,FY2023-24,Poor (85-90%),OK
PR000227,2023-05-09,2023,5,May,Q2,Paneer,162,160,3,157,1360.0,98.77,1.88,Morning,BATCH-20230509-PAN,Tuesday,FY2023-24,Good (95-100%),OK
PR000228,2023-05-09,2023,5,May,Q2,Curd,334,294,4,290,323.4,88.02,1.36,Evening,BATCH-20230509-CUR,Tuesday,FY2023-24,Poor (85-90%),OK
PR000229,2023-05-09,2023,5,May,Q2,Ghee,67,66,2,64,1320.0,98.51,3.03,Morning,BATCH-20230509-GHE,Tuesday,FY2023-24,Good (95-100%),OK
PR000230,2023-05-09,2023,5,May,Q2,Butter,94,90,1,89,1980.0,95.74,1.11,Evening,BATCH-20230509-BUT,Tuesday,FY2023-24,Good (95-100%),OK
PR000231,2023-05-09,2023,5,May,Q2,Cream,50,44,0,44,264.0,88.0,0.0,Evening,BATCH-20230509-CRE,Tuesday,FY2023-24,Poor (85-90%),OK
PR000232,2023-05-10,2023,5,May,Q2,Milk Bulk,1114,1039,19,1020,1091.0,93.27,1.83,Morning,BATCH-20230510-MIL,Wednesday,FY2023-24,Fair (90-95%),OK
PR000233,2023-05-10,2023,5,May,Q2,Milk Packet,1908,1795,45,1750,1938.6,94.08,2.51,Evening,BATCH-20230510-MIL,Wednesday,FY2023-24,Fair (90-95%),OK
PR000234,2023-05-10,2023,5,May,Q2,Paneer,163,160,4,156,1360.0,98.16,2.5,Morning,BATCH-20230510-PAN,Wednesday,FY2023-24,Good (95-100%),OK
PR000235,2023-05-10,2023,5,May,Q2,Curd,338,331,11,320,364.1,97.93,3.32,Evening,BATCH-20230510-CUR,Wednesday,FY2023-24,Good (95-100%),OK
PR000236,2023-05-10,2023,5,May,Q2,Ghee,68,65,0,65,1300.0,95.59,0.0,Morning,BATCH-20230510-GHE,Wednesday,FY2023-24,Good (95-100%),OK
PR000237,2023-05-10,2023,5,May,Q2,Butter,82,72,0,72,1584.0,87.8,0.0,Morning,BATCH-20230510-BUT,Wednesday,FY2023-24,Poor (85-90%),OK
PR000238,2023-05-10,2023,5,May,Q2,Cream,61,53,0,53,318.0,86.89,0.0,Evening,BATCH-20230510-CRE,Wednesday,FY2023-24,Poor (85-90%),OK
PR000239,2023-05-11,2023,5,May,Q2,Milk Bulk,1305,1280,31,1249,1344.0,98.08,2.42,Morning,BATCH-20230511-MIL,Thursday,FY2023-24,Good (95-100%),OK
PR000240,2023-05-11,2023,5,May,Q2,Milk Packet,1760,1696,55,1641,1831.7,96.36,3.24,Evening,BATCH-20230511-MIL,Thursday,FY2023-24,Good (95-100%),OK
PR000241,2023-05-11,2023,5,May,Q2,Paneer,137,124,4,120,1054.0,90.51,3.23,Morning,BATCH-20230511-PAN,Thursday,FY2023-24,Fair (90-95%),OK
PR000242,2023-05-11,2023,5,May,Q2,Curd,401,384,13,371,422.4,95.76,3.39,Evening,BATCH-20230511-CUR,Thursday,FY2023-24,Good (95-100%),OK
PR000243,2023-05-11,2023,5,May,Q2,Ghee,45,41,0,41,820.0,91.11,0.0,Morning,BATCH-20230511-GHE,Thursday,FY2023-24,Fair (90-95%),OK
PR000244,2023-05-11,2023,5,May,Q2,Butter,102,98,1,97,2156.0,96.08,1.02,Evening,BATCH-20230511-BUT,Thursday,FY2023-24,Good (95-100%),OK
PR000245,2023-05-11,2023,5,May,Q2,Cream,58,54,2,52,324.0,93.1,3.7,Evening,BATCH-20230511-CRE,Thursday,FY2023-24,Fair (90-95%),OK
PR000246,2023-05-12,2023,5,May,Q2,Milk Bulk,927,903,34,869,948.2,97.41,3.77,Evening,BATCH-20230512-MIL,Friday,FY2023-24,Good (95-100%),OK
PR000247,2023-05-12,2023,5,May,Q2,Milk Packet,2216,1997,60,1937,2156.8,90.12,3.0,Morning,BATCH-20230512-MIL,Friday,FY2023-24,Fair (90-95%),OK
PR000248,2023-05-12,2023,5,May,Q2,Paneer,135,123,3,120,1045.5,91.11,2.44,Morning,BATCH-20230512-PAN,Friday,FY2023-24,Fair (90-95%),OK
PR000249,2023-05-12,2023,5,May,Q2,Curd,292,257,2,255,282.7,88.01,0.78,Morning,BATCH-20230512-CUR,Friday,FY2023-24,Poor (85-90%),OK
PR000250,2023-05-12,2023,5,May,Q2,Ghee,58,55,1,54,1100.0,94.83,1.82,Morning,BATCH-20230512-GHE,Friday,FY2023-24,Fair (90-95%),OK
PR000251,2023-05-12,2023,5,May,Q2,Butter,117,113,2,111,2486.0,96.58,1.77,Evening,BATCH-20230512-BUT,Friday,FY2023-24,Good (95-100%),OK
PR000252,2023-05-12,2023,5,May,Q2,Cream,40,38,1,37,228.0,95.0,2.63,Morning,BATCH-20230512-CRE,Friday,FY2023-24,Fair (90-95%),OK
PR000253,2023-05-13,2023,5,May,Q2,Milk Bulk,1301,1160,42,1118,1218.0,89.16,3.62,Morning,BATCH-20230513-MIL,Saturday,FY2023-24,Poor (85-90%),OK
PR000254,2023-05-13,2023,5,May,Q2,Milk Packet,2130,2106,35,2071,2274.5,98.87,1.66,Morning,BATCH-20230513-MIL,Saturday,FY2023-24,Good (95-100%),OK
PR000255,2023-05-13,2023,5,May,Q2,Paneer,156,146,1,145,1241.0,93.59,0.68,Morning,BATCH-20230513-PAN,Saturday,FY2023-24,Fair (90-95%),OK
PR000256,2023-05-13,2023,5,May,Q2,Curd,327,315,4,311,346.5,96.33,1.27,Evening,BATCH-20230513-CUR,Saturday,FY2023-24,Good (95-100%),OK
PR000257,2023-05-13,2023,5,May,Q2,Ghee,85,79,2,77,1580.0,92.94,2.53,Evening,BATCH-20230513-GHE,Saturday,FY2023-24,Fair (90-95%),OK
PR000258,2023-05-13,2023,5,May,Q2,Butter,124,119,1,118,2618.0,95.97,0.84,Morning,BATCH-20230513-BUT,Saturday,FY2023-24,Good (95-100%),OK
PR000259,2023-05-13,2023,5,May,Q2,Cream,46,43,0,43,258.0,93.48,0.0,Evening,BATCH-20230513-CRE,Saturday,FY2023-24,Fair (90-95%),OK
PR000260,2023-05-15,2023,5,May,Q2,Milk Bulk,1274,1152,40,1112,1209.6,90.42,3.47,Evening,BATCH-20230515-MIL,Monday,FY2023-24,Fair (90-95%),OK
PR000261,2023-05-15,2023,5,May,Q2,Milk Packet,1654,1631,18,1613,1761.5,98.61,1.1,Evening,BATCH-20230515-MIL,Monday,FY2023-24,Good (95-100%),OK
PR000262,2023-05-15,2023,5,May,Q2,Paneer,106,102,1,101,867.0,96.23,0.98,Morning,BATCH-20230515-PAN,Monday,FY2023-24,Good (95-100%),OK
PR000263,2023-05-15,2023,5,May,Q2,Curd,297,282,7,275,310.2,94.95,2.48,Evening,BATCH-20230515-CUR,Monday,FY2023-24,Fair (90-95%),OK
PR000264,2023-05-15,2023,5,May,Q2,Ghee,55,51,0,51,1020.0,92.73,0.0,Morning,BATCH-20230515-GHE,Monday,FY2023-24,Fair (90-95%),OK
PR000265,2023-05-15,2023,5,May,Q2,Butter,75,70,2,68,1540.0,93.33,2.86,Morning,BATCH-20230515-BUT,Monday,FY2023-24,Fair (90-95%),OK
PR000266,2023-05-15,2023,5,May,Q2,Cream,70,63,1,62,378.0,90.0,1.59,Evening,BATCH-20230515-CRE,Monday,FY2023-24,Poor (85-90%),OK
PR000267,2023-05-16,2023,5,May,Q2,Milk Bulk,1181,1127,40,1087,1183.4,95.43,3.55,Morning,BATCH-20230516-MIL,Tuesday,FY2023-24,Good (95-100%),OK
PR000268,2023-05-16,2023,5,May,Q2,Milk Packet,2388,2289,77,2212,2472.1,95.85,3.36,Morning,BATCH-20230516-MIL,Tuesday,FY2023-24,Good (95-100%),OK
PR000269,2023-05-16,2023,5,May,Q2,Paneer,157,149,4,145,1266.5,94.9,2.68,Evening,BATCH-20230516-PAN,Tuesday,FY2023-24,Fair (90-95%),OK
PR000270,2023-05-16,2023,5,May,Q2,Curd,262,244,3,241,268.4,93.13,1.23,Morning,BATCH-20230516-CUR,Tuesday,FY2023-24,Fair (90-95%),OK
PR000271,2023-05-16,2023,5,May,Q2,Ghee,72,69,1,68,1380.0,95.83,1.45,Morning,BATCH-20230516-GHE,Tuesday,FY2023-24,Good (95-100%),OK
PR000272,2023-05-16,2023,5,May,Q2,Butter,101,92,1,91,2024.0,91.09,1.09,Morning,BATCH-20230516-BUT,Tuesday,FY2023-24,Fair (90-95%),OK
PR000273,2023-05-16,2023,5,May,Q2,Cream,66,59,0,59,354.0,89.39,0.0,Morning,BATCH-20230516-CRE,Tuesday,FY2023-24,Poor (85-90%),OK
PR000274,2023-05-17,2023,5,May,Q2,Milk Bulk,898,858,31,827,900.9,95.55,3.61,Evening,BATCH-20230517-MIL,Wednesday,FY2023-24,Good (95-100%),OK
PR000275,2023-05-17,2023,5,May,Q2,Milk Packet,2413,2321,34,2287,2506.7,96.19,1.46,Morning,BATCH-20230517-MIL,Wednesday,FY2023-24,Good (95-100%),OK
PR000276,2023-05-17,2023,5,May,Q2,Paneer,105,96,3,93,816.0,91.43,3.12,Morning,BATCH-20230517-PAN,Wednesday,FY2023-24,Fair (90-95%),OK
PR000277,2023-05-17,2023,5,May,Q2,Curd,376,358,10,348,393.8,95.21,2.79,Evening,BATCH-20230517-CUR,Wednesday,FY2023-24,Good (95-100%),OK
PR000278,2023-05-17,2023,5,May,Q2,Ghee,47,46,0,46,920.0,97.87,0.0,Morning,BATCH-20230517-GHE,Wednesday,FY2023-24,Good (95-100%),OK
PR000279,2023-05-17,2023,5,May,Q2,Butter,85,83,1,82,1826.0,97.65,1.2,Evening,BATCH-20230517-BUT,Wednesday,FY2023-24,Good (95-100%),OK
PR000280,2023-05-17,2023,5,May,Q2,Cream,39,34,0,34,204.0,87.18,0.0,Morning,BATCH-20230517-CRE,Wednesday,FY2023-24,Poor (85-90%),OK
PR000281,2023-05-18,2023,5,May,Q2,Milk Bulk,1168,1057,26,1031,1109.9,90.5,2.46,Evening,BATCH-20230518-MIL,Thursday,FY2023-24,Fair (90-95%),OK
PR000282,2023-05-18,2023,5,May,Q2,Milk Packet,2649,2520,67,2453,2721.6,95.13,2.66,Evening,BATCH-20230518-MIL,Thursday,FY2023-24,Good (95-100%),OK
PR000283,2023-05-18,2023,5,May,Q2,Paneer,93,87,3,84,739.5,93.55,3.45,Evening,BATCH-20230518-PAN,Thursday,FY2023-24,Fair (90-95%),OK
PR000284,2023-05-18,2023,5,May,Q2,Curd,425,381,12,369,419.1,89.65,3.15,Evening,BATCH-20230518-CUR,Thursday,FY2023-24,Poor (85-90%),OK
PR000285,2023-05-18,2023,5,May,Q2,Ghee,86,77,2,75,1540.0,89.53,2.6,Evening,BATCH-20230518-GHE,Thursday,FY2023-24,Poor (85-90%),OK
PR000286,2023-05-18,2023,5,May,Q2,Butter,121,113,2,111,2486.0,93.39,1.77,Morning,BATCH-20230518-BUT,Thursday,FY2023-24,Fair (90-95%),OK
PR000287,2023-05-18,2023,5,May,Q2,Cream,51,46,1,45,276.0,90.2,2.17,Evening,BATCH-20230518-CRE,Thursday,FY2023-24,Fair (90-95%),OK
PR000288,2023-05-19,2023,5,May,Q2,Milk Bulk,1203,1137,26,1111,1193.9,94.51,2.29,Morning,BATCH-20230519-MIL,Friday,FY2023-24,Fair (90-95%),OK
PR000289,2023-05-19,2023,5,May,Q2,Milk Packet,2196,2157,35,2122,2329.6,98.22,1.62,Evening,BATCH-20230519-MIL,Friday,FY2023-24,Good (95-100%),OK
PR000290,2023-05-19,2023,5,May,Q2,Paneer,134,118,2,116,1003.0,88.06,1.69,Evening,BATCH-20230519-PAN,Friday,FY2023-24,Poor (85-90%),OK
PR000291,2023-05-19,2023,5,May,Q2,Curd,421,414,12,402,455.4,98.34,2.9,Morning,BATCH-20230519-CUR,Friday,FY2023-24,Good (95-100%),OK
PR000292,2023-05-19,2023,5,May,Q2,Ghee,86,82,1,81,1640.0,95.35,1.22,Evening,BATCH-20230519-GHE,Friday,FY2023-24,Good (95-100%),OK
PR000293,2023-05-19,2023,5,May,Q2,Butter,69,68,2,66,1496.0,98.55,2.94,Morning,BATCH-20230519-BUT,Friday,FY2023-24,Good (95-100%),OK
PR000294,2023-05-19,2023,5,May,Q2,Cream,35,33,0,33,198.0,94.29,0.0,Evening,BATCH-20230519-CRE,Friday,FY2023-24,Fair (90-95%),OK
PR000295,2023-05-20,2023,5,May,Q2,Milk Bulk,881,817,10,807,857.9,92.74,1.22,Evening,BATCH-20230520-MIL,Saturday,FY2023-24,Fair (90-95%),OK
PR000296,2023-05-20,2023,5,May,Q2,Milk Packet,2535,2258,71,2187,2438.6,89.07,3.14,Evening,BATCH-20230520-MIL,Saturday,FY2023-24,Poor (85-90%),OK
PR000297,2023-05-20,2023,5,May,Q2,Paneer,151,136,1,135,1156.0,90.07,0.74,Morning,BATCH-20230520-PAN,Saturday,FY2023-24,Fair (90-95%),OK
PR000298,2023-05-20,2023,5,May,Q2,Curd,369,339,5,334,372.9,91.87,1.47,Morning,BATCH-20230520-CUR,Saturday,FY2023-24,Fair (90-95%),OK
PR000299,2023-05-20,2023,5,May,Q2,Ghee,53,47,1,46,940.0,88.68,2.13,Morning,BATCH-20230520-GHE,Saturday,FY2023-24,Poor (85-90%),OK
PR000300,2023-05-20,2023,5,May,Q2,Butter,117,112,3,109,2464.0,95.73,2.68,Evening,BATCH-20230520-BUT,Saturday,FY2023-24,Good (95-100%),OK
PR000301,2023-05-20,2023,5,May,Q2,Cream,39,37,1,36,222.0,94.87,2.7,Evening,BATCH-20230520-CRE,Saturday,FY2023-24,Fair (90-95%),OK
PR000302,2023-05-22,2023,5,May,Q2,Milk Bulk,1211,1139,31,1108,1196.0,94.05,2.72,Evening,BATCH-20230522-MIL,Monday,FY2023-24,Fair (90-95%),OK
PR000303,2023-05-22,2023,5,May,Q2,Milk Packet,2341,2260,78,2182,2440.8,96.54,3.45,Morning,BATCH-20230522-MIL,Monday,FY2023-24,Good (95-100%),OK
PR000304,2023-05-22,2023,5,May,Q2,Paneer,116,111,1,110,943.5,95.69,0.9,Evening,BATCH-20230522-PAN,Monday,FY2023-24,Good (95-100%),OK
PR000305,2023-05-22,2023,5,May,Q2,Curd,282,253,7,246,278.3,89.72,2.77,Morning,BATCH-20230522-CUR,Monday,FY2023-24,Poor (85-90%),OK
PR000306,2023-05-22,2023,5,May,Q2,Ghee,64,57,1,56,1140.0,89.06,1.75,Evening,BATCH-20230522-GHE,Monday,FY2023-24,Poor (85-90%),OK
